,source,target,route,size
316,1253,2290,RE4,1
317,1253,3012,RE4,2
318,1258,1228,R13,4
319,1258,1228,RE8,1
320,1258,2151,R13,1
321,1259,461,R23,2
322,1259,2713,R23,3
323,1263,1139,R11,4
324,1263,3013,R11,3
325,1311,1585,R35,3
326,1311,2640,R35,5
327,1329,1575,R13,3
328,1329,1575,RE8,1
329,1329,2993,R13,1
330,1386,779,S9,8
331,1386,2923,S9,8
332,1393,635,R21,3
333,1393,635,S30,1
334,1393,766,R23,3
335,1393,766,RE4,2
336,1393,766,RE5,5
337,1393,766,S5,9
338,1393,766,S50,5
339,1393,948,R23,2
340,1393,1046,S5,8
341,1393,1554,R21,1
342,1393,1554,RE5,1
343,1393,2033,R21,1
344,1393,2713,RE4,2
345,1393,2994,RE5,4
346,1393,2994,S50,3
347,1393,3098,R21,1
348,1402,1858,R36,4
349,1402,2934,R36,4
350,1404,1917,R25,4
351,1407,1467,R36,3
352,1407,2934,R36,4
353,1413,1029,RE5,1
354,1413,1029,S5,10
355,1413,2994,S5,7
356,1415,2881,R40,1
357,1415,3109,R40,1
358,1415,3109,RE11,1
359,1425,1835,R8,4
360,1425,3038,R8,4
361,1467,1407,R36,4
362,1467,3095,R36,3
363,1473,1099,R1,6
364,1473,2015,R1,4
365,1492,451,RE5,5
366,1492,451,S40,5
367,1492,451,S50,5
368,1492,2994,RE5,5
369,1492,2994,S40,4
370,1492,2994,S50,6
371,1528,1093,R37,3
372,1528,1949,R37,2
373,1542,636,R21,1
374,1542,801,R21,3
375,1542,801,S30,1
376,1542,2636,R21,5
377,1550,365,R13,2
378,1550,807,R7,1
379,1550,807,RE8,3
380,1550,1551,S8,10
381,1550,1632,RE8,3
382,1550,1841,RE8,3
383,1550,1930,R18,1
384,1550,2982,R18,1
385,1550,2982,S7,8
386,1550,3015,R7,3
387,1551,807,S8,10
388,1551,1550,S8,8
389,1554,766,RE5,4
390,1554,766,S5,6
391,1554,858,R21,1
392,1554,858,S5,9
393,1554,1393,R21,1
394,1554,2033,RE5,1
395,1554,3098,RE5,4
396,1575,1329,R13,1
397,1575,1934,R13,3
398,1575,1934,RE8,1
399,1575,2993,R13,1
400,1581,1230,S11,8
401,1581,1230,S9,9
402,1581,1841,S11,8
403,1581,1841,S9,7
404,1584,1134,RE11,2
405,1584,1720,R38,8
406,1584,1720,RE11,3
407,1584,2686,R38,4
408,1584,2820,S1,9
409,1585,1311,R35,5
410,1585,1682,R35,3
411,1593,2260,R21,6
412,1604,642,S7,8
413,1604,2930,S7,5
414,1618,1174,S6,9
415,1618,2909,S6,6
416,1626,1134,R37,2
417,1626,1134,R39,1
418,1626,2164,R37,1
419,1626,2164,R39,1
420,1632,365,R13,3
421,1632,365,RE8,1
422,1632,1550,RE8,4
423,1632,1575,R13,1
424,1632,1934,R13,1
425,1632,2993,RE8,3
426,1634,576,R5,4
427,1634,3022,R5,2
428,1639,1005,R40,1
429,1639,1005,RE11,4
430,1645,725,R40,1
431,1645,725,RE11,3
432,1645,1005,RE11,1
433,1645,2557,R40,1
434,1682,1585,R35,5
435,1682,2889,R35,3
436,1688,2520,S1,8
437,1688,2604,S1,9
438,1690,380,S5,8
439,1690,3061,R4,1
440,1690,3061,S5,8
441,1698,438,R18,3
442,1698,1754,R18,3
443,1698,5092,R16,8
444,1698,5094,R16,4
445,1704,934,R8,4
446,1704,1153,R8,5
447,1707,1713,S1,9
448,1707,1713,S2,8
449,1707,1715,R28,8
450,1707,1715,XP2,1
451,1707,5048,R17,7
452,1707,5048,R22,7
453,1707,5048,R27,4
454,1707,5048,R28,10
455,1707,5048,RE1,1
456,1707,5048,RE7,1
457,1707,5048,XP1,10
458,1707,5048,XP2,8
459,1707,5053,XP1,7
460,1707,5054,R16,7
461,1707,5054,R17,7
462,1707,5054,R22,8
463,1707,5054,R27,5
464,1707,5054,RE1,4
465,1707,5054,RE7,3
466,1707,5054,S3,8
467,1707,5054,S4,8
468,1707,5056,S1,7
469,1707,5056,S3,8
470,1707,5065,R16,5
471,1707,5065,S2,13
472,1707,5065,S4,8
473,1708,3098,S11,2
474,1708,3098,S5,7
475,1708,3098,S6,7
476,1708,3099,S11,3
477,1708,3099,S5,10
478,1708,3099,S6,8
479,1711,1712,R34,3
480,1711,1712,R38,4
481,1711,1712,R4,4
482,1711,1712,S9,6
483,1711,1715,R14,6
484,1711,1715,S11,7
485,1711,1715,S7,5
486,1711,1715,S8,9
487,1711,1728,S11,1
488,1711,1841,S8,1
489,1711,2716,R14,5
490,1711,2716,S11,9
491,1711,2716,S7,4
492,1711,2716,S8,9
493,1711,2716,S9,9
494,1712,1708,R38,1
495,1712,1708,R6,1
496,1712,1711,R34,4
497,1712,1711,R38,6
498,1712,1711,R4,5
499,1712,1711,RE2,1
500,1712,1711,S9,6
501,1712,1715,R6,1
502,1712,1720,R34,3
503,1712,1720,R38,4
504,1712,1720,RE11,2
505,1712,1728,R4,1
506,1712,1728,RE11,3
507,1712,1728,RE2,6
508,1712,1728,RE6,6
509,1712,2147,R4,4
510,1712,2147,RE2,8
511,1712,2147,RE6,4
512,1712,3099,R6,2
513,1712,3099,RE2,3
514,1712,3169,S9,9
515,1713,1707,S1,7
516,1713,1707,S2,6
517,1713,1714,S1,9
518,1713,1714,S2,8
519,1713,1714,S5,10
520,1713,1714,S6,7
521,1713,3099,S5,7
522,1713,3099,S6,6
523,1714,1713,S1,7
524,1714,1713,S2,6
525,1714,1713,S5,7
526,1714,1713,S6,6
527,1714,1719,S1,9
528,1714,1719,S2,8
529,1714,1719,S5,10
530,1714,1719,S6,7
531,1715,1707,R28,5
532,1715,1707,XP2,4
533,1715,1711,R14,5
534,1715,1711,S11,9
535,1715,1711,S7,4
536,1715,1711,S8,11
537,1715,1711,S9,3
538,1715,1712,S9,3
539,1715,1728,R28,8
540,1715,3098,R21,1
541,1715,3098,R23,2
542,1715,3098,RE5,5
543,1715,3099,RE2,3
544,1715,3099,S11,3
545,1715,3099,S6,2
546,1716,1721,R31,4
547,1717,58,S9,9
548,1717,3169,S9,7
549,1718,1720,S1,8
550,1718,1720,S2,7
551,1718,3169,S5,9
552,1718,3169,S6,7
553,1718,3468,S1,7
554,1718,3468,S2,6
555,1718,3468,S5,8
556,1718,3468,S6,6
557,1719,1714,S1,7
558,1719,1714,S2,6
559,1719,1714,S5,7
560,1719,1714,S6,6
561,1719,1723,S1,9
562,1719,1723,S2,8
563,1719,1723,S5,10
564,1719,1723,S6,7
565,1720,1584,R38,4
566,1720,1584,RE11,2
567,1720,1712,R34,4
568,1720,1712,R38,7
569,1720,1712,RE11,3
570,1720,1718,S1,7
571,1720,1718,S2,7
572,1720,2046,R34,3
573,1720,2487,S1,9
574,1721,58,S9,7
575,1721,779,R31,3
576,1721,1187,S9,8
577,1721,1716,R31,8
578,1721,2923,R31,1
579,1723,1719,S1,7
580,1723,1719,S2,6
581,1723,1719,S5,7
582,1723,1719,S6,6
583,1723,3468,S1,9
584,1723,3468,S2,8
585,1723,3468,S5,9
586,1723,3468,S6,7
587,1728,1712,RE11,2
588,1728,1712,RE2,5
589,1728,1712,RE6,4
590,1728,1715,R28,5
591,1728,1715,XP2,4
592,1728,1841,RE8,4
593,1728,1841,RE80,5
594,1728,3098,RE4,2
595,1739,1093,R37,2
596,1739,2481,R37,3
597,1754,947,R18,3
598,1754,1698,R18,3
599,1761,947,R18,3
600,1761,1193,S7,9
601,1761,1930,R18,3
602,1761,1930,S7,3
603,1808,397,R1,6
604,1808,1099,R1,4
605,1835,1425,R8,4
606,1835,2603,R8,3
607,1841,453,R14,5
608,1841,453,S8,9
609,1841,905,S8,1
610,1841,1550,RE8,4
611,1841,1581,S11,8
612,1841,1581,S9,9
613,1841,1728,RE8,6
614,1841,1728,RE80,5
615,1841,1842,S7,5
616,1841,2696,RE80,4
617,1841,2716,R14,6
618,1841,2716,S11,8
619,1841,2716,S7,5
620,1841,2716,S8,10
621,1841,2716,S9,7
622,1842,1841,S7,8
623,1842,3101,S7,5
624,1846,1139,RE8,4
625,1846,1189,R13,4
626,1846,2760,RE8,2
627,1846,2808,R13,2
628,1848,2419,R4,4
629,1848,3048,R4,6
630,1853,635,R21,5
631,1853,2833,R21,3
632,1853,2833,S30,1
633,1858,406,R25,4
634,1858,1402,R36,4
635,1858,1899,R36,3
636,1858,2036,R31,8
637,1858,3053,R31,1
638,1863,407,R37,2
639,1863,2301,R37,3
640,1899,1858,R36,3
641,1899,2391,R36,3
642,1917,2909,S6,10
643,1919,1089,R11,1
644,1919,1139,R11,1
645,1919,2632,R11,3
646,1919,3013,R11,4
647,1930,1761,R18,2
648,1930,1761,S7,8
649,1930,2612,R18,2
650,1930,2612,S7,3
651,1934,1575,R13,1
652,1934,1632,R13,3
653,1934,1632,RE8,1
654,1936,1858,R31,3
655,1937,388,S8,8
656,1937,1066,S8,9
657,1940,926,R6,8
658,1940,1202,R5,2
659,1940,1202,R6,3
660,1940,2392,R5,4
661,1949,1528,R37,3
662,1949,1969,R37,2
663,1964,905,S8,9
664,1964,1066,S8,9
665,1969,937,R37,2
666,1969,1949,R37,3
667,1973,1005,R40,1
668,1974,734,R1,2
669,1974,734,R4,3
670,1974,2437,R1,5
671,1974,2437,R4,6
672,1998,811,R14,4
673,1998,905,R14,7
674,2015,1151,R1,4
675,2015,1473,R1,6
676,2019,2391,R36,3
677,2019,3014,R36,2
678,2033,858,S5,6
679,2033,1715,R23,1
680,2033,2987,RE5,1
681,2033,2987,S5,8
682,2033,3098,R21,1
683,2035,2894,R8,4
684,2036,1858,R31,3
685,2036,3053,R31,8
686,2046,1037,R36,4
687,2046,1039,R34,3
688,2046,1720,R34,5
689,2046,2301,R37,2
690,2046,3380,R35,3
691,2099,1229,RE6,5
692,2099,3025,RE6,2
693,2111,937,R38,1
694,2111,975,R34,2
695,2111,1134,R38,1
696,2111,2564,R34,1
697,2111,2589,R38,5
698,2112,725,R40,1
699,2112,725,RE11,2
700,2112,866,R8,4
701,2112,1202,R40,1
702,2112,1202,RE11,3
703,2112,2513,R8,5
704,2112,2881,R40,1
705,2112,2881,RE11,1
706,2138,2640,R35,3
707,2138,3134,R35,5
708,2143,588,R34,3
709,2143,736,R34,5
710,2147,1712,R4,5
711,2147,1712,RE2,8
712,2147,1712,RE6,4
713,2147,2919,R4,4
714,2147,2919,RE6,4
715,2147,2920,RE2,1
716,2147,3016,RE2,7
717,2147,3061,S5,9
718,2147,3507,S5,8
719,2147,3507,S6,7
720,2151,1139,R13,1
721,2151,1258,R13,4
722,2151,1258,RE8,1
723,2164,1134,RE11,1
724,2164,1626,R37,2
725,2164,2211,R37,1
726,2164,2211,R39,1
727,2164,2211,RE11,1
728,2195,2218,R12,1
729,2195,2760,RE8,1
730,2211,374,R37,1
731,2211,374,R39,1
732,2211,1134,RE11,3
733,2211,1202,RE11,2
734,2211,1626,R39,1
735,2211,2164,R37,2
736,2211,2164,RE11,1
737,2218,2195,RE8,1
738,2218,2760,RE8,1
739,2218,2916,R12,1
740,2223,424,R7,4
741,2223,632,R7,4
742,2223,2836,R14,7
743,2223,3183,R14,4
744,2235,424,R7,4
745,2235,1111,R7,4
746,2250,654,RE5,5
747,2260,801,R21,5
748,2260,1542,R21,1
749,2260,1593,R21,3
750,2260,1593,S30,1
751,2275,1089,R11,3
752,2275,2477,R11,4
753,2290,3012,RE4,1
754,2301,1863,R37,2
755,2301,2046,R37,3
756,2335,2336,R8,4
757,2335,3114,R8,4
758,2336,472,R8,4
759,2336,2335,R8,4
760,2337,634,S7,9
761,2337,950,S7,4
762,2345,381,S6,7
763,2345,2987,S5,7
764,2345,3098,S11,3
765,2345,3098,S5,8
766,2345,3098,S6,9
767,2391,1899,R36,3
768,2391,2019,R36,3
769,2392,1940,R5,2
770,2392,3022,R5,4
771,2419,799,R4,4
772,2419,1085,RE6,3
773,2419,1848,R4,6
774,2419,2919,R4,1
775,2419,2919,RE6,4
776,2435,2564,R34,1
777,2435,2564,R41,1
778,2435,2651,R34,1
779,2437,734,R1,1
780,2437,734,RE6,3
781,2437,1085,R4,7
782,2437,1085,RE6,4
783,2437,1128,R1,6
784,2437,1974,R1,3
785,2437,1974,R4,3
786,2437,2919,RE6,1
787,2477,2275,R11,3
788,2477,2632,R11,4
789,2481,1188,R37,3
790,2481,1739,R37,2
791,2487,710,S1,9
792,2487,1720,S1,8
793,2504,1100,RE8,1
794,2513,934,R8,5
795,2513,2112,R8,4
796,2518,746,R41,1
797,2520,710,S1,8
798,2520,1688,S1,9
799,2557,1973,R40,1
800,2564,2111,R34,1
801,2564,2111,R41,1
802,2564,2435,R34,1
803,2573,455,R13,4
804,2573,2760,R13,2
805,2589,1134,R38,5
806,2589,2111,R38,4
807,2603,576,R5,3
808,2603,734,R5,4
809,2603,734,R8,3
810,2603,1835,R8,5
811,2604,1688,S1,8
812,2604,2820,S1,8
813,2611,1037,R35,1
814,2611,3134,R35,3
815,2611,3380,R35,4
816,2612,1119,R18,1
817,2612,1119,S7,2
818,2612,1930,S7,7
819,2612,2982,R18,1
820,2612,2982,S7,1
821,2632,1919,R11,4
822,2632,2477,R11,3
823,2636,636,R21,5
824,2636,1542,R21,3
825,2636,1542,S30,1
826,2640,1311,R35,3
827,2640,2138,R35,5
828,2651,975,R34,1
829,2651,2435,R34,1
830,2651,2435,R41,1
831,2655,2976,R31,3
832,2686,937,R38,4
833,2686,1584,R38,7
834,2696,819,S11,8
835,2696,1158,RE80,1
836,2696,1230,RE80,1
837,2696,1230,S11,9
838,2696,1230,S9,7
839,2696,1841,RE80,4
840,2696,3222,RE80,3
841,2696,5052,S9,13
842,2697,397,R1,4
843,2697,632,R1,6
844,2713,461,RE4,2
845,2713,1259,R23,2
846,2713,1393,RE4,3
847,2713,3018,R23,3
848,2716,1711,R14,6
849,2716,1711,S11,8
850,2716,1711,S7,5
851,2716,1711,S8,10
852,2716,1711,S9,7
853,2716,1841,R14,5
854,2716,1841,S11,9
855,2716,1841,S7,4
856,2716,1841,S8,9
857,2716,1841,S9,9
858,2757,948,R23,3
859,2757,3018,R23,2
860,2760,1025,R13,1
861,2760,1846,RE8,5
862,2760,2195,R12,1
863,2760,2573,R13,3
864,2760,2916,RE8,2
865,2763,926,R6,4
866,2763,997,R6,7
867,2790,457,R34,1
868,2790,457,R41,1
869,2790,746,R34,5
870,2793,461,RE4,3
871,2793,3012,RE4,2
872,2808,455,R13,2
873,2808,1846,R13,3
874,2820,1584,S1,8
875,2820,2604,S1,8
876,2833,1393,R21,1
877,2833,1853,R21,5
878,2833,2906,R21,3
879,2833,2906,S30,1
880,2836,811,R14,7
881,2836,2223,R14,4
882,2850,2916,RE8,2
883,2850,3071,RE8,1
884,2881,1415,R40,1
885,2881,1415,RE11,1
886,2881,2112,R40,1
887,2889,1682,R35,5
888,2889,2655,R31,3
889,2889,2973,R35,3
890,2894,1153,R8,4
891,2894,2035,R8,5
892,2906,636,R21,3
893,2906,636,S30,1
894,2906,2833,R21,5
895,2909,1618,S6,9
896,2909,1917,S6,6
897,2910,380,R4,1
898,2910,380,S5,9
899,2910,951,S5,8
900,2916,641,R12,1
901,2916,2218,RE8,1
902,2916,2504,RE8,1
903,2916,2760,RE8,1
904,2916,2850,RE8,2
905,2919,892,R6,4
906,2919,951,R4,1
907,2919,951,S5,9
908,2919,1712,R4,1
909,2919,1712,R6,4
910,2919,1712,RE6,2
911,2919,2147,R4,5
912,2919,2147,RE6,4
913,2919,2419,RE6,3
914,2919,2920,R2,7
915,2919,3048,R4,4
916,2920,2147,RE2,4
917,2920,2919,R2,7
918,2920,3016,RE2,1
919,2920,3594,R2,7
920,2923,779,R31,1
921,2923,780,S9,8
922,2923,1386,S9,8
923,2930,891,S7,4
924,2930,1604,S7,8
925,2934,1402,R36,4
926,2934,1407,R36,4
927,2973,1858,R31,1
928,2973,2889,R31,3
929,2973,2889,R35,4
930,2973,2981,R35,3
931,2974,451,S40,4
932,2974,451,S50,6
933,2974,85099,S40,5
934,2974,85099,S50,5
935,2976,1936,R31,3
936,2981,193,R35,3
937,2981,2973,R31,3
938,2981,2973,R35,4
939,2982,1119,S7,7
940,2982,1550,R18,2
941,2982,1550,S7,3
942,2982,1930,R18,1
943,2982,1930,S7,1
944,2987,2033,S5,6
945,2987,2345,S5,8
946,2987,3098,RE5,1
947,2993,618,R13,2
948,2993,618,RE8,3
949,2993,1329,R13,3
950,2993,1329,RE8,1
951,2993,1632,RE8,4
952,2994,1393,RE5,5
953,2994,1393,S50,5
954,2994,1413,RE5,1
955,2994,1413,S5,10
956,2994,1492,RE5,5
957,2994,1492,S40,5
958,2994,1492,S50,5
959,3012,1253,RE4,1
960,3012,2793,RE4,3
961,3013,1263,R11,4
962,3013,1919,R11,3
963,3014,2019,R36,3
964,3015,807,R7,3
965,3015,1550,R7,2
966,3016,632,RE2,8
967,3016,1712,RE2,2
968,3016,2147,RE2,4
969,3016,2920,RE2,5
970,3016,3594,R2,7
971,3016,3595,R2,7
972,3018,2713,R23,2
973,3018,2757,R23,3
974,3022,1634,R5,4
975,3022,2392,R5,2
976,3025,2099,RE6,6
977,3032,1404,R25,4
978,3038,813,R8,4
979,3038,1425,R8,4
980,3048,1848,R4,4
981,3048,2919,R4,6
982,3053,367,R31,10
983,3053,2036,R31,3
984,3061,1690,S5,9
985,3061,2147,R4,1
986,3061,2147,S5,8
987,3071,641,RE8,1
988,3074,634,S7,4
989,3074,891,S7,9
990,3095,1037,R36,3
991,3095,1467,R36,4
992,3098,766,R23,2
993,3098,766,RE4,2
994,3098,1554,R21,1
995,3098,1554,RE5,5
996,3098,1708,S11,3
997,3098,1708,S5,8
998,3098,1708,S6,8
999,3098,1715,R21,2
1000,3098,1715,R23,1
1001,3098,1715,RE5,5
1002,3098,1728,RE4,2
1003,3098,2345,S11,2
1004,3098,2345,S5,7
1005,3098,2345,S6,7
1006,3099,1708,S11,3
1007,3099,1708,S5,7
1008,3099,1708,S6,8
1009,3099,1712,RE2,3
1010,3099,1713,S5,10
1011,3099,1713,S6,7
1012,3099,1715,R6,2
1013,3099,1715,RE2,3
1014,3099,1715,S11,3
1015,3099,1715,S6,1
1016,3101,768,S7,5
1017,3101,1842,S7,8
1018,3109,1202,R40,1
1019,3109,1202,RE11,1
1020,3109,1415,R40,1
1021,3114,813,R8,4
1022,3114,2335,R8,4
1023,3119,381,S6,9
1024,3119,1174,S6,7
1025,3123,964,R41,1
1026,3134,2138,R35,3
1027,3134,2611,R35,5
1028,3169,1712,S9,7
1029,3169,1717,S9,9
1030,3169,1718,S5,8
1031,3169,1718,S6,6
1032,3169,3507,S5,9
1033,3169,3507,S6,6
1034,3183,632,R14,4
1035,3183,2223,R14,7
1036,3222,400,R18,1
1037,3222,400,S10,1
1038,3222,401,R18,2
1039,3222,1158,R18,3
1040,3222,1158,RE80,3
1041,3222,1158,S10,2
1042,3222,1158,S11,7
1043,3222,1158,S40,1
1044,3222,1208,S11,9
1045,3222,2696,RE80,3
1046,3372,997,R6,4
1047,3372,1201,R6,5
1048,3380,2046,R35,4
1049,3380,2611,R35,3
1050,3468,1718,S1,9
1051,3468,1718,S2,8
1052,3468,1718,S5,9
1053,3468,1718,S6,7
1054,3468,1723,S1,7
1055,3468,1723,S2,6
1056,3468,1723,S5,8
1057,3468,1723,S6,6
1058,3507,2147,S5,9
1059,3507,2147,S6,6
1060,3507,3169,S5,8
1061,3507,3169,S6,6
1062,3594,2920,R2,7
1063,3594,3016,R2,7
1064,3595,3016,R2,7
1065,3595,3596,R2,7
1066,3596,632,R2,7
1067,3596,3595,R2,7
1068,5046,819,S4,7
1069,5046,5073,R16,7
1070,5046,5073,S2,1
1071,5046,5073,S4,9
1072,5046,5086,R16,5
1073,5048,1707,R17,7
1074,5048,1707,R22,8
1075,5048,1707,R27,5
1076,5048,1707,R28,16
1077,5048,1707,RE1,4
1078,5048,1707,RE7,3
1079,5048,1707,XP1,8
1080,5048,1707,XP2,2
1081,5048,5064,S1,8
1082,5048,5064,S3,9
1083,5048,5064,S9,13
