,source,target,route,size
1224,5367,5366,R3,3
1225,5368,5154,R3,5
1226,5368,5369,R3,4
1227,5369,5368,R3,5
1228,5369,5370,R3,4
1229,5370,5369,R3,5
1230,5370,5374,R3,4
1231,5374,5370,R3,4
1232,5374,5375,R3,4
1233,5375,5374,R3,4
1234,5375,5376,R3,4
1235,5376,5375,R3,5
1236,5376,5378,R3,3
1237,5378,734,R3,3
1238,5378,5376,R3,5
1239,5409,5066,S2,14
1240,5409,5066,S4,8
1241,5409,5069,S2,14
1242,5409,5069,S4,8
1243,85033,85053,S40,3
1244,85033,85099,S40,3
1245,85033,85099,S50,3
1246,85053,1087,S40,4
1247,85053,85033,S40,3
1248,85099,2974,S40,4
1249,85099,2974,S50,4
1250,85099,85033,S40,3
1251,85099,85033,S50,2
